ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,Description,Value,BenchmarkValue
"USTR10004","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",0.186,0.408
"USTR10004","2020-12-31","N","USTR",2,"USTRCMaturityExposure",2022-01-03,8.862,8.437
"USTR10004","2020-12-31","N","USTR",3,"USTRCMaturityExposure",2022-03-05,10.392,7.805
"USTR10004","2020-12-31","N","USTR",4,"USTRCMaturityExposure",2022-05-07,14.475,8.113
"USTR10004","2020-12-31","N","USTR",5,"USTRCMaturityExposure",2022-07-10,10.141,13.079
"USTR10004","2020-12-31","N","USTR",6,"USTRCMaturityExposure",2022-10-20,11.782,23.338
"USTR10004","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,43.941,38.819
"USTR10004","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",18.619,15.239
"USTR10004","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",2.327,0
"USTR10004","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.84,0.019
"USTR10004","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR10004","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR10004","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",30.673,58.666
"USTR10004","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",18.076,12.849
"USTR10004","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",23.608,13.227
"USTR10004","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0.836,0
"USTR10004","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",1.748,0
"USTR10004","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",3.051,0
"USTR10004","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR10004","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR10004","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR10005","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR10005","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR10005","2020-12-31","N","USTR",3,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR10006","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR10006","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR10006","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.509,1.436
"USTR10006","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",137,1965
"USTR10006","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","St. Peter's University RL PPA Inv Benchmark",""
"USTR10006","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR10006","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR10006","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Exclusion of 144A securities|Max 5% allocation to individual non-Treasury issuers",""
"USTR10006","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",9,9.269
"USTR10006","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value","$15,396,703","$47,572,962"
"USTR10006","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date",2016-03-31,""
"USTR10006","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Liability Driven Investing",""
"USTR10006","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",2.97,2.872
"USTR10006","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",1.571,1.551
"USTR10006","2020-12-31","N","USTR",1,"USTR Attribution Summary","Minimum Periodic Return (%)",-0.006,-0.001
"USTR10006","2020-12-31","N","USTR",2,"USTR Attribution Summary","Maximum Periodic Return (%)",-0.006,-0.001
"USTR10006","2020-12-31","N","USTR",3,"USTR Attribution Summary","Shortfall Frequency (%)",100,""
"USTR10006","2020-12-31","N","USTR",4,"USTR Attribution Summary","Average Shortfall (bp)",0.497,""
"USTR10006","2020-12-31","N","USTR",5,"USTR Attribution Summary","Downside Capture Ratio (%)",980.257,100
"USTR10006","2020-12-31","N","USTR",6,"USTR Attribution Summary","Annualized Total Return (%)",-0.066,-0.007
"USTR10006","2020-12-31","N","USTR",7,"USTR Attribution Summary","Average Periodic Return (bp)",-0.554,-0.056
"USTR10006","2020-12-31","N","USTR",8,"USTR Attribution Summary","Cumulative Total Return (%)",-0.006,-0.001
"USTR10006","2020-12-31","N","USTR",9,"USTR Attribution Summary","Excess Return Frequency (%)",0,""
"USTR10006","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",18.735,10.513
"USTR10006","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",11.658,23.124
"USTR10006","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",48.589,66.364
"USTR10006","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",16.892,0
"USTR10006","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR10006","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR10006","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR10006","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR10006","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR10006","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR10006","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR10006","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",1.328,0.916
"USTR10006","2020-12-31","N","USTR",2,"USTRCMaturityExposure",2022-01-03,21.11,17.437
"USTR10006","2020-12-31","N","USTR",3,"USTRCMaturityExposure",2022-03-05,12.339,12.564
"USTR10006","2020-12-31","N","USTR",4,"USTRCMaturityExposure",2022-05-07,12.884,10.923
"USTR10006","2020-12-31","N","USTR",5,"USTRCMaturityExposure",2022-07-10,6.929,14.982
"USTR10006","2020-12-31","N","USTR",6,"USTRCMaturityExposure",2022-10-20,13.288,21.148
"USTR10006","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,27.996,22.029
"USTR10006","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",12.611,6.648
"USTR10006","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",1.912,0
"USTR10006","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.543,0.03
"USTR10006","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR10006","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR10006","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",35.76,64.893
"USTR10006","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",16.627,12.37
"USTR10006","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",24.686,16.06
"USTR10006","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,0
"USTR10006","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0,0
"USTR10006","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",3.735,0
"USTR10006","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR10006","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR10006","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR100960","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR100960","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR100960","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",4.958,""
"USTR100960","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",156,""
"USTR100960","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays High Yield Index",""
"USTR100960","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade and High Yield",""
"USTR100960","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR100960","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR100960","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",4.554,""
"USTR100960","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value","$56,427,683",""
"USTR100960","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date",2018-01-31,""
"USTR100960","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","High Yield",""
"USTR100960","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",5.649,""
"USTR100960","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",0.307,""
"USTR100960","2020-12-31","N","USTR",1,"USTR Attribution Summary","Minimum Periodic Return (%)",1.468,""
"USTR100960","2020-12-31","N","USTR",2,"USTR Attribution Summary","Maximum Periodic Return (%)",1.468,""
"USTR100960","2020-12-31","N","USTR",3,"USTR Attribution Summary","Shortfall Frequency (%)",100,""
"USTR100960","2020-12-31","N","USTR",4,"USTR Attribution Summary","Average Shortfall (bp)",41.398,""
"USTR100960","2020-12-31","N","USTR",5,"USTR Attribution Summary","Annualized Total Return (%)",19.112,""
"USTR100960","2020-12-31","N","USTR",6,"USTR Attribution Summary","Average Periodic Return (bp)",146.815,""
"USTR100960","2020-12-31","N","USTR",7,"USTR Attribution Summary","Cumulative Total Return (%)",1.468,""
"USTR100960","2020-12-31","N","USTR",8,"USTR Attribution Summary","Excess Return Frequency (%)",0,""
"USTR100960","2020-12-31","N","USTR",9,"USTR Attribution Summary","Upside Capture Ratio (%)",78.005,100
"USTR100960","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",0,0
"USTR100960","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",0,0
"USTR100960","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",1.651,0
"USTR100960","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",7.028,0
"USTR100960","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",46.733,54.668
"USTR100960","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",34.269,32.323
"USTR100960","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",3.02,12.09
"USTR100960","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0.653
"USTR100960","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0.384,0.267
"USTR100960","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR100960","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",2.307,0
"USTR100960","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",0,0
"USTR100960","2020-12-31","N","USTR",2,"USTRCMaturityExposure",2022-01-03,8.319,12.422
"USTR100960","2020-12-31","N","USTR",3,"USTRCMaturityExposure",2022-03-05,30.039,27.24
"USTR100960","2020-12-31","N","USTR",4,"USTRCMaturityExposure",2022-05-07,27.091,28.257
"USTR100960","2020-12-31","N","USTR",5,"USTRCMaturityExposure",2022-07-10,27.753,23.114
"USTR100960","2020-12-31","N","USTR",6,"USTRCMaturityExposure",2022-10-20,1.381,6.031
"USTR100960","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,0.808,2.935
"USTR100960","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",0,0
