ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,Description,Value,BenchmarkValue
"USTR100960","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",5.503,""
"USTR100960","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",1.102,""
"USTR100960","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",82.205,""
"USTR100960","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",90.667,""
"USTR100960","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",410.426,""
"USTR100960","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",58.333,""
"USTR100960","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",93.202,""
"USTR100960","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",129.734,100
"USTR100960","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",1.714,""
"USTR100960","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",28.249,""
"USTR100960","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",1.714,""
"USTR100960","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",41.667,""
"USTR100960","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",38.261,""
"USTR100960","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",98.063,100
"USTR100960","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",0.051,""
"USTR100960","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",-1.315,""
"USTR101200","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR101200","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR101200","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.79,1.79
"USTR101200","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",1965,3930
"USTR101200","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Delta Dental NJ 0-30+ RL Inv Benchmark",""
"USTR101200","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","US Dollar","US Dollar"
"USTR101200","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR101200","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration",16.749,16.749
"USTR101200","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value",1.362,1.362
"USTR101200","2020-12-31","N","USTR",10,"USTR Account Profile","Market Yield",2.58,2.58
"USTR101200","2020-12-31","N","USTR",11,"USTR Account Profile","Convexity",3.95,3.95
"USTR101200","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",10.812,10.812
"USTR101200","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-4.065,-4.065
"USTR101200","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",5.765,5.765
"USTR101200","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.917,""
"USTR101200","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",84.028,""
"USTR101200","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",91.667,""
"USTR101200","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",0,""
"USTR101200","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",0,""
"USTR101200","2020-12-31","N","USTR",9,"USTR Attribution Summary","Downside Capture Ratio (%)",100,100
"USTR101200","2020-12-31","N","USTR",10,"USTR Attribution Summary","Annualized Total Return (%)",17.042,17.042
"USTR101200","2020-12-31","N","USTR",11,"USTR Attribution Summary","Average Periodic Return (bp)",136.407,136.407
"USTR101200","2020-12-31","N","USTR",12,"USTR Attribution Summary","Cumulative Total Return (%)",17.042,17.042
"USTR101200","2020-12-31","N","USTR",13,"USTR Attribution Summary","Excess Return Frequency (%)",0,""
"USTR101200","2020-12-31","N","USTR",14,"USTR Attribution Summary","Upside Capture Ratio (%)",100,100
"USTR101200","2020-12-31","N","USTR",15,"USTR Attribution Summary","Sharpe Ratio",1.505,1.505
"USTR1025","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR1025","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR1025","2020-12-31","N","USTR",3,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR1055","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR1055","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR1055","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.547,1.207
"USTR1055","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",185,3930
"USTR1055","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","PA SWIF RL PPA Inv Benchmark",""
"USTR1055","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","US Dollar","US Dollar"
"USTR1055","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR1055","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration",7.264,7.441
"USTR1055","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value",1.052,1.254
"USTR1055","2020-12-31","N","USTR",10,"USTR Account Profile","Market Yield",2.954,2.846
"USTR1055","2020-12-31","N","USTR",11,"USTR Account Profile","Convexity",1.129,1.142
"USTR1055","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",6.543,5.737
"USTR1055","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-3.309,-2.15
"USTR1055","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",3.471,3.516
"USTR1055","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",1.029,""
"USTR1055","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",81.334,""
"USTR1055","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",90.186,""
"USTR1055","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",136.51,""
"USTR1055","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",25,""
"USTR1055","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",42.492,""
"USTR1055","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",123.266,100
"USTR1055","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",9.732,9.651
"USTR1055","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",79.332,78.325
"USTR1055","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",9.732,9.651
"USTR1055","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",75,""
"USTR1055","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",15.507,""
"USTR1055","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",108.413,100
"USTR1055","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.37,1.549
"USTR1055","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.059,0.059
"USTR107190","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR107190","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR107190","2020-12-31","N","USTR",3,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR107449","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR107449","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR107449","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.178,""
"USTR107449","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",179,""
"USTR107449","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Gov/Credit Int. Index",""
"USTR107449","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","US Dollar",""
"USTR107449","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR107449","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration",4.308,""
"USTR107449","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value",1.228,""
"USTR107449","2020-12-31","N","USTR",10,"USTR Account Profile","Market Yield",2.307,""
"USTR107449","2020-12-31","N","USTR",11,"USTR Account Profile","Convexity",0.28,""
"USTR107449","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",4.09,""
"USTR107449","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-2.805,""
"USTR107449","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",1.513,""
"USTR107449","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",1.33,""
"USTR107449","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",54.959,""
"USTR107449","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",74.134,""
"USTR107449","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",261.592,""
"USTR107449","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",33.333,""
"USTR107449","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",62.624,""
"USTR107449","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",362.368,100
"USTR107449","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",5.834,""
"USTR107449","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",48.005,""
"USTR107449","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",5.834,""
"USTR107449","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",66.667,""
"USTR107449","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",24.876,""
"USTR107449","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",122.824,100
"USTR107449","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.239,""
"USTR107449","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",-0.23,""
"USTR109195","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR109195","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
