ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,Description,Value,BenchmarkValue
"USTR100960","2020-12-31","N","USTR",10,"USTR Account Profile","Market Yield","5.64877",""
"USTR100960","2020-12-31","N","USTR",11,"USTR Account Profile","Convexity","0.307076",""
"USTR100960","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)","18.4819",""
"USTR100960","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)","-15.1574",""
"USTR100960","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)","5.50275",""
"USTR100960","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)","1.1018",""
"USTR100960","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)","82.2049",""
"USTR100960","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)","90.6669",""
"USTR100960","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)","410.426",""
"USTR100960","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)","58.3333",""
"USTR100960","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)","93.2019",""
"USTR100960","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)","129.734","100"
"USTR100960","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)","1.71362",""
"USTR100960","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)","28.2493",""
"USTR100960","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)","1.71362",""
"USTR100960","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)","41.6667",""
"USTR100960","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)","38.2605",""
"USTR100960","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)","98.0625","100"
"USTR100960","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio","0.0512435",""
"USTR100960","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio","-1.3153",""
"USTR101200","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR101200","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR101200","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)","1.78981","1.78981"
"USTR101200","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues","1965","3930"
"USTR101200","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Delta Dental NJ 0-30+ RL Inv Benchmark",""
"USTR101200","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","US Dollar","US Dollar"
"USTR101200","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR101200","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration","16.749","16.749"
"USTR101200","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value","1.36291e+008","1.36291e+008"
"USTR101200","2020-12-31","N","USTR",10,"USTR Account Profile","Market Yield","2.57973","2.57973"
"USTR101200","2020-12-31","N","USTR",11,"USTR Account Profile","Convexity","3.95042","3.95042"
"USTR101200","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)","10.812","10.812"
"USTR101200","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)","-4.0646","-4.0646"
"USTR101200","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)","5.7649","5.7649"
"USTR101200","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)","0.916667",""
"USTR101200","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)","84.0278",""
"USTR101200","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)","91.6667",""
"USTR101200","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)","0",""
"USTR101200","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)","0",""
"USTR101200","2020-12-31","N","USTR",9,"USTR Attribution Summary","Downside Capture Ratio (%)","100","100"
"USTR101200","2020-12-31","N","USTR",10,"USTR Attribution Summary","Annualized Total Return (%)","17.0418","17.0418"
"USTR101200","2020-12-31","N","USTR",11,"USTR Attribution Summary","Average Periodic Return (bp)","136.407","136.407"
"USTR101200","2020-12-31","N","USTR",12,"USTR Attribution Summary","Cumulative Total Return (%)","17.0418","17.0418"
"USTR101200","2020-12-31","N","USTR",13,"USTR Attribution Summary","Excess Return Frequency (%)","0",""
"USTR101200","2020-12-31","N","USTR",14,"USTR Attribution Summary","Upside Capture Ratio (%)","100","100"
"USTR101200","2020-12-31","N","USTR",15,"USTR Attribution Summary","Sharpe Ratio","1.5053","1.5053"
"USTR1025","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR1025","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR1025","2020-12-31","N","USTR",3,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR1055","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR1055","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR1055","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)","1.54674","1.2065"
"USTR1055","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues","185","3930"
"USTR1055","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","PA SWIF RL PPA Inv Benchmark",""
"USTR1055","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","US Dollar","US Dollar"
"USTR1055","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR1055","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration","7.26389","7.44118"
"USTR1055","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value","1.05229e+008","1.25436e+009"
"USTR1055","2020-12-31","N","USTR",10,"USTR Account Profile","Market Yield","2.95434","2.84604"
"USTR1055","2020-12-31","N","USTR",11,"USTR Account Profile","Convexity","1.12906","1.14161"
"USTR1055","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)","6.54333","5.73682"
"USTR1055","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)","-3.30912","-2.14995"
"USTR1055","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)","3.47135","3.5162"
"USTR1055","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)","1.02864",""
"USTR1055","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)","81.3344",""
"USTR1055","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)","90.1856",""
"USTR1055","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)","136.51",""
"USTR1055","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)","25",""
"USTR1055","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)","42.4916",""
"USTR1055","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)","123.266","100"
"USTR1055","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)","9.73249","9.6514"
"USTR1055","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)","79.3324","78.3251"
"USTR1055","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)","9.73249","9.6514"
"USTR1055","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)","75",""
"USTR1055","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)","15.5069",""
"USTR1055","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)","108.413","100"
"USTR1055","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio","1.37024","1.54874"
"USTR1055","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio","0.0593968","0.0593968"
"USTR107190","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR107190","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR107190","2020-12-31","N","USTR",3,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR107449","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR107449","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR107449","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)","1.17841",""
"USTR107449","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues","179",""
"USTR107449","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Gov/Credit Int. Index",""
"USTR107449","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","US Dollar",""
"USTR107449","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR107449","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration","4.3079",""
"USTR107449","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value","1.22889e+008",""
"USTR107449","2020-12-31","N","USTR",10,"USTR Account Profile","Market Yield","2.30661",""
"USTR107449","2020-12-31","N","USTR",11,"USTR Account Profile","Convexity","0.280355",""
"USTR107449","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)","4.09002",""
"USTR107449","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)","-2.80472",""
"USTR107449","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)","1.51311",""
"USTR107449","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)","1.32976",""
"USTR107449","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)","54.9585",""
"USTR107449","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)","74.134",""
"USTR107449","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)","261.592",""
"USTR107449","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)","33.3333",""
"USTR107449","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)","62.6236",""
"USTR107449","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)","362.368","100"
"USTR107449","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)","5.83352",""
"USTR107449","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)","48.0045",""
"USTR107449","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)","5.83352",""
"USTR107449","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)","66.6667",""
"USTR107449","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)","24.876",""
