ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,Description,Value,BenchmarkValue
"USTR10001","2022-03-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR10001","2022-03-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR10001","2022-03-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR10001","2022-03-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR10001","2022-03-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR10001","2022-03-31","N","USTR",1,"USTRCMaturityExposure","0-1",1.87,1.85
"USTR10001","2022-03-31","N","USTR",2,"USTRCMaturityExposure","1-3",10.04,14.23
"USTR10001","2022-03-31","N","USTR",3,"USTRCMaturityExposure","3-5",15.79,11.55
"USTR10001","2022-03-31","N","USTR",4,"USTRCMaturityExposure","5-7",9.44,8.20
"USTR10001","2022-03-31","N","USTR",5,"USTRCMaturityExposure","7-10",15.99,14.31
"USTR10001","2022-03-31","N","USTR",6,"USTRCMaturityExposure","10-20",14.42,19.81
"USTR10001","2022-03-31","N","USTR",7,"USTRCMaturityExposure","20+",32.24,30.05
"USTR10001","2022-03-31","N","USTR",1,"USTRSectorAllocation","Treasury",15.90,11.95
"USTR10001","2022-03-31","N","USTR",2,"USTRSectorAllocation","Agency",1.22,0
"USTR10001","2022-03-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.35,0
"USTR10001","2022-03-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR10001","2022-03-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR10001","2022-03-31","N","USTR",6,"USTRSectorAllocation","Industrial",34.48,61.57
"USTR10001","2022-03-31","N","USTR",7,"USTRSectorAllocation","Utility",13.64,12.50
"USTR10001","2022-03-31","N","USTR",8,"USTRSectorAllocation","Finance",24.82,13.98
"USTR10001","2022-03-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,0
"USTR10001","2022-03-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",1.04,0
"USTR10001","2022-03-31","N","USTR",11,"USTRSectorAllocation","CMBS",5.38,0
"USTR10001","2022-03-31","N","USTR",12,"USTRSectorAllocation","CLO / Other",2.17,0
"USTR10001","2022-03-31","N","USTR",13,"USTRSectorAllocation","CMO",0.80,0
"USTR10002","2022-03-31","N","USTR",1,"USTR Account Profile","Inception Date","Jun 30, 2015",""
"USTR10002","2022-03-31","N","USTR",2,"USTR Account Profile","Mandate","Liability Driven Investing",""
"USTR10002","2022-03-31","N","USTR",3,"USTR Account Profile","Benchmark","US Silica Retirement Plan PPA Investable Benchmark",""
"USTR10002","2022-03-31","N","USTR",4,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR10002","2022-03-31","N","USTR",5,"USTR Account Profile","Market Value","$43,655,126","$132,932,056"
"USTR10002","2022-03-31","N","USTR",6,"USTR Account Profile","Duration","+/-0.5 years of the benchmark duration","+/-0.5 years of the benchmark duration"
"USTR10002","2022-03-31","N","USTR",7,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR10002","2022-03-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR10002","2022-03-31","N","USTR",9,"USTR Account Profile","Diversification","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR10002","2022-03-31","N","USTR",10,"USTR Account Profile","Yield to Worst (%)",3.27,3.08
"USTR10002","2022-03-31","N","USTR",11,"USTR Account Profile","Number of Issues",188,2011
"USTR10002","2022-03-31","N","USTR",12,"USTR Account Profile","Modified Duration",10.09,10.16
"USTR10002","2022-03-31","N","USTR",13,"USTR Account Profile","Average S&P Quality","A+",""
"USTR10002","2022-03-31","N","USTR",14,"USTR Account Profile","Convexity",1.80,1.89
"USTR10002","2022-03-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",6.05,5.98
"USTR10002","2022-03-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-4.04,-4.03
"USTR10002","2022-03-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",5.05,4.93
"USTR10002","2022-03-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.99,""
"USTR10002","2022-03-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",96.68,""
"USTR10002","2022-03-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",98.33,""
"USTR10002","2022-03-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",57.15,""
"USTR10002","2022-03-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",41.98,""
"USTR10002","2022-03-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",14.43,""
"USTR10002","2022-03-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",101.59,100
"USTR10002","2022-03-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",3.53,3.60
"USTR10002","2022-03-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",30.47,31.00
"USTR10002","2022-03-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",26.40,26.98
"USTR10002","2022-03-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",58.02,""
"USTR10002","2022-03-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",9.52,""
"USTR10002","2022-03-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",100.81,100
"USTR10002","2022-03-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",0.42,0.44
"USTR10002","2022-03-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",-0.12,""
"USTR10002","2022-03-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",18.12,16.00
"USTR10002","2022-03-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",12.59,24.96
"USTR10002","2022-03-31","N","USTR",3,"USTRCreditQualityBreakdown","A",47.79,59.04
"USTR10002","2022-03-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",19.59,0
"USTR10002","2022-03-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR10002","2022-03-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR10002","2022-03-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR10002","2022-03-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR10002","2022-03-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR10002","2022-03-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR10002","2022-03-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR10002","2022-03-31","N","USTR",1,"USTRCMaturityExposure","0-1",1.77,2.14
"USTR10002","2022-03-31","N","USTR",2,"USTRCMaturityExposure","1-3",10.32,16.12
"USTR10002","2022-03-31","N","USTR",3,"USTRCMaturityExposure","3-5",15.64,12.15
"USTR10002","2022-03-31","N","USTR",4,"USTRCMaturityExposure","5-7",10.01,8.50
"USTR10002","2022-03-31","N","USTR",5,"USTRCMaturityExposure","7-10",16.87,14.31
"USTR10002","2022-03-31","N","USTR",6,"USTRCMaturityExposure","10-20",10.50,18.85
"USTR10002","2022-03-31","N","USTR",7,"USTRCMaturityExposure","20+",32.98,27.93
"USTR10002","2022-03-31","N","USTR",1,"USTRSectorAllocation","Treasury",13.27,12.36
"USTR10002","2022-03-31","N","USTR",2,"USTRSectorAllocation","Agency",0.69,0
"USTR10002","2022-03-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.48,0
"USTR10002","2022-03-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR10002","2022-03-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR10002","2022-03-31","N","USTR",6,"USTRSectorAllocation","Industrial",32.64,61.43
"USTR10002","2022-03-31","N","USTR",7,"USTRSectorAllocation","Utility",15.98,12.15
"USTR10002","2022-03-31","N","USTR",8,"USTRSectorAllocation","Finance",25.21,14.07
"USTR10002","2022-03-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,0
"USTR10002","2022-03-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",1.48,0
"USTR10002","2022-03-31","N","USTR",11,"USTRSectorAllocation","CMBS",4.79,0
"USTR10002","2022-03-31","N","USTR",12,"USTRSectorAllocation","CLO / Other",3.01,0
"USTR10002","2022-03-31","N","USTR",13,"USTRSectorAllocation","CMO",0.54,0
"USTR10004","2022-03-31","N","USTR",1,"USTR Account Profile","Inception Date","Apr 30, 2016",""
"USTR10004","2022-03-31","N","USTR",2,"USTR Account Profile","Mandate","Liability Driven Investing",""
"USTR10004","2022-03-31","N","USTR",3,"USTR Account Profile","Benchmark","Knoll Pension Plan ABO 0-30 Yr RLPPA Inv Benchmark ",""
"USTR10004","2022-03-31","N","USTR",4,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR10004","2022-03-31","N","USTR",5,"USTR Account Profile","Market Value","$68,415,105","$186,760,314"
"USTR10004","2022-03-31","N","USTR",6,"USTR Account Profile","Duration","+/-0.5 years of the benchmark duration","+/-0.5 years of the benchmark duration"
"USTR10004","2022-03-31","N","USTR",7,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR10004","2022-03-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR10004","2022-03-31","N","USTR",9,"USTR Account Profile","Diversification","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR10004","2022-03-31","N","USTR",10,"USTR Account Profile","Yield to Worst (%)",3.40,3.17
"USTR10004","2022-03-31","N","USTR",11,"USTR Account Profile","Number of Issues",173,2011
"USTR10004","2022-03-31","N","USTR",12,"USTR Account Profile","Modified Duration",11.31,11.60
"USTR10004","2022-03-31","N","USTR",13,"USTR Account Profile","Average S&P Quality","A+",""
"USTR10004","2022-03-31","N","USTR",14,"USTR Account Profile","Convexity",2.13,2.22
"USTR10004","2022-03-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",7.45,7.46
"USTR10004","2022-03-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-4.89,-5.03
"USTR10004","2022-03-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",6.36,6.15
"USTR10004","2022-03-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.98,""
"USTR10004","2022-03-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",96.78,""
"USTR10004","2022-03-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",98.38,""
"USTR10004","2022-03-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",49.23,""
"USTR10004","2022-03-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",40.85,""
"USTR10004","2022-03-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",10.55,""
"USTR10004","2022-03-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",97.54,100
"USTR10004","2022-03-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",3.26,2.97
"USTR10004","2022-03-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",29.06,26.72
"USTR10004","2022-03-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",20.92,18.93
"USTR10004","2022-03-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",59.15,""
"USTR10004","2022-03-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",11.23,""
"USTR10004","2022-03-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",100.10,100
"USTR10004","2022-03-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",0.29,0.25
"USTR10004","2022-03-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.59,""
"USTR10004","2022-03-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",22.23,18.68
"USTR10004","2022-03-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",12.27,24.27
"USTR10004","2022-03-31","N","USTR",3,"USTRCreditQualityBreakdown","A",46.82,57.05
"USTR10004","2022-03-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",18.38,0
"USTR10004","2022-03-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR10004","2022-03-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR10004","2022-03-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR10004","2022-03-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR10004","2022-03-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR10004","2022-03-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR10004","2022-03-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR10004","2022-03-31","N","USTR",1,"USTRCMaturityExposure","0-1",1.66,1.26
"USTR10004","2022-03-31","N","USTR",2,"USTRCMaturityExposure","1-3",6.94,10.26
"USTR10004","2022-03-31","N","USTR",3,"USTRCMaturityExposure","3-5",13.73,9.55
"USTR10004","2022-03-31","N","USTR",4,"USTRCMaturityExposure","5-7",11.43,7.58
"USTR10004","2022-03-31","N","USTR",5,"USTRCMaturityExposure","7-10",14.14,14.18
"USTR10004","2022-03-31","N","USTR",6,"USTRCMaturityExposure","10-20",14.13,21.46
"USTR10004","2022-03-31","N","USTR",7,"USTRCMaturityExposure","20+",37.67,35.70
"USTR10004","2022-03-31","N","USTR",1,"USTRSectorAllocation","Treasury",16.27,14.69
"USTR10004","2022-03-31","N","USTR",2,"USTRSectorAllocation","Agency",0.70,0
"USTR10004","2022-03-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.84,0
"USTR10004","2022-03-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR10004","2022-03-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR10004","2022-03-31","N","USTR",6,"USTRSectorAllocation","Industrial",32.60,59.30
"USTR10004","2022-03-31","N","USTR",7,"USTRSectorAllocation","Utility",16.49,12.72
"USTR10004","2022-03-31","N","USTR",8,"USTRSectorAllocation","Finance",21.56,13.29
"USTR10004","2022-03-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,0
"USTR10004","2022-03-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",2.07,0
"USTR10004","2022-03-31","N","USTR",11,"USTRSectorAllocation","CMBS",5.57,0
"USTR10004","2022-03-31","N","USTR",12,"USTRSectorAllocation","CLO / Other",2.61,0
"USTR10004","2022-03-31","N","USTR",13,"USTRSectorAllocation","CMO",0.98,0
"USTR10006","2022-03-31","N","USTR",1,"USTR Account Profile","Inception Date","Mar 31, 2016",""
"USTR10006","2022-03-31","N","USTR",2,"USTR Account Profile","Mandate","Liability Driven Investing",""
"USTR10006","2022-03-31","N","USTR",3,"USTR Account Profile","Benchmark","St. Peter's University PPA Inv Benchmark",""
"USTR10006","2022-03-31","N","USTR",4,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR10006","2022-03-31","N","USTR",5,"USTR Account Profile","Market Value","$14,234,014","$39,595,272"
"USTR10006","2022-03-31","N","USTR",6,"USTR Account Profile","Duration","+/-0.5 years of the benchmark duration","+/-0.5 years of the benchmark duration"
"USTR10006","2022-03-31","N","USTR",7,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR10006","2022-03-31","N","USTR",8,"USTR Account Profile","Risk Controls","Exclusion of 144A securities|Max 5% allocation to individual non-Treasury issuers",""
"USTR10006","2022-03-31","N","USTR",9,"USTR Account Profile","Diversification","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR10006","2022-03-31","N","USTR",10,"USTR Account Profile","Yield to Worst (%)",1.97,3.08
"USTR10006","2022-03-31","N","USTR",11,"USTR Account Profile","Number of Issues",127,2011
"USTR10006","2022-03-31","N","USTR",12,"USTR Account Profile","Modified Duration",7.07,8.50
"USTR10006","2022-03-31","N","USTR",13,"USTR Account Profile","Average S&P Quality","AA-",""
"USTR10006","2022-03-31","N","USTR",14,"USTR Account Profile","Convexity",1.18,1.37
"USTR10006","2022-03-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",5.59,5.64
"USTR10006","2022-03-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-3.92,-3.95
"USTR10006","2022-03-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",4.50,4.36
"USTR10006","2022-03-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.97,""
"USTR10006","2022-03-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",96.61,""
"USTR10006","2022-03-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",98.29,""
"USTR10006","2022-03-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",45.55,""
"USTR10006","2022-03-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",33.33,""
"USTR10006","2022-03-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",7.37,""
"USTR10006","2022-03-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",94.51,100
"USTR10006","2022-03-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",3.31,2.78
"USTR10006","2022-03-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",28.48,24.17
"USTR10006","2022-03-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",21.60,17.87
"USTR10006","2022-03-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",66.67,""
"USTR10006","2022-03-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",10.15,""
"USTR10006","2022-03-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",101.61,100
"USTR10006","2022-03-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",0.40,0.30
"USTR10006","2022-03-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",1.17,""
"USTR10006","2022-03-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",16.80,10.08
"USTR10006","2022-03-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",11.46,26.56
"USTR10006","2022-03-31","N","USTR",3,"USTRCreditQualityBreakdown","A",40.84,63.36
"USTR10006","2022-03-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",14.52,0
"USTR10006","2022-03-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR10006","2022-03-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR10006","2022-03-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR10006","2022-03-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR10006","2022-03-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR10006","2022-03-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR10006","2022-03-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR10006","2022-03-31","N","USTR",1,"USTRCMaturityExposure","0-1",10.79,2.55
"USTR10006","2022-03-31","N","USTR",2,"USTRCMaturityExposure","1-3",11.76,18.93
"USTR10006","2022-03-31","N","USTR",3,"USTRCMaturityExposure","3-5",12.46,13.97
"USTR10006","2022-03-31","N","USTR",4,"USTRCMaturityExposure","5-7",5.61,9.64
"USTR10006","2022-03-31","N","USTR",5,"USTRCMaturityExposure","7-10",6.34,15.68
"USTR10006","2022-03-31","N","USTR",6,"USTRCMaturityExposure","10-20",14.88,19.13
"USTR10006","2022-03-31","N","USTR",7,"USTRCMaturityExposure","20+",21.79,20.10
"USTR10006","2022-03-31","N","USTR",1,"USTRSectorAllocation","Treasury",11.26,6.40
"USTR10006","2022-03-31","N","USTR",2,"USTRSectorAllocation","Agency",1.94,0
"USTR10006","2022-03-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.50,0
"USTR10006","2022-03-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR10006","2022-03-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR10006","2022-03-31","N","USTR",6,"USTRSectorAllocation","Industrial",30.67,65.76
"USTR10006","2022-03-31","N","USTR",7,"USTRSectorAllocation","Utility",14.97,12.63
"USTR10006","2022-03-31","N","USTR",8,"USTRSectorAllocation","Finance",20.77,15.21
"USTR10006","2022-03-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,0
"USTR10006","2022-03-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0,0
"USTR10006","2022-03-31","N","USTR",11,"USTRSectorAllocation","CMBS",3.51,0
"USTR10006","2022-03-31","N","USTR",12,"USTRSectorAllocation","CLO / Other",0,0
"USTR10006","2022-03-31","N","USTR",13,"USTRSectorAllocation","CMO",0,0
"USTR100960","2022-03-31","N","USTR",1,"USTR Account Profile","Inception Date","Jan 31, 2018",""
"USTR100960","2022-03-31","N","USTR",2,"USTR Account Profile","Mandate","High Yield",""
"USTR100960","2022-03-31","N","USTR",3,"USTR Account Profile","Benchmark","Bloomberg U.S. Corporate High Yield Index",""
"USTR100960","2022-03-31","N","USTR",4,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR100960","2022-03-31","N","USTR",5,"USTR Account Profile","Market Value","$41,282,733","$1,518,154,379"
"USTR100960","2022-03-31","N","USTR",6,"USTR Account Profile","Duration","+/-0.5 years of the benchmark duration","+/-0.5 years of the benchmark duration"
"USTR100960","2022-03-31","N","USTR",7,"USTR Account Profile","Quality","Investment Grade and High Yield","Investment Grade Only"
"USTR100960","2022-03-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR100960","2022-03-31","N","USTR",9,"USTR Account Profile","Diversification","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR100960","2022-03-31","N","USTR",10,"USTR Account Profile","Yield to Worst (%)",2.61,5.95
"USTR100960","2022-03-31","N","USTR",11,"USTR Account Profile","Number of Issues",45,""
"USTR100960","2022-03-31","N","USTR",12,"USTR Account Profile","Modified Duration",1.17,4.47
"USTR100960","2022-03-31","N","USTR",13,"USTR Account Profile","Average S&P Quality","AA-",""
"USTR100960","2022-03-31","N","USTR",14,"USTR Account Profile","Convexity",0.08,0.33
"USTR100960","2022-03-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",9.62,8.24
"USTR100960","2022-03-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-15.16,-11.46
"USTR100960","2022-03-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",5.50,4.69
