ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,Description,Value,BenchmarkValue
"USTR10003","2020-12-31","N","USTR",2,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR10004","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR10004","2020-12-31","N","USTR",2,"USTR Account Profile","Yield to Worst (%)",1.85,1.71
"USTR10004","2020-12-31","N","USTR",3,"USTR Account Profile","Number of Issues",162.00,1965.00
"USTR10004","2020-12-31","N","USTR",4,"USTR Account Profile","Benchmark Name","Knoll Pension Plan ABO 0-30 Yr RLPPA Inv Benchmark ",""
"USTR10004","2020-12-31","N","USTR",5,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR10004","2020-12-31","N","USTR",6,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR10004","2020-12-31","N","USTR",7,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR10004","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration",12.45,12.62
"USTR10004","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value","$80,038,542.61","$216,821,745.23"
"USTR10004","2020-12-31","N","USTR",10,"USTR Account Profile","Inception Date",2016-04-30,""
"USTR10004","2020-12-31","N","USTR",11,"USTR Account Profile","Mandate","Liability Driven Investing",""
"USTR10004","2020-12-31","N","USTR",12,"USTR Account Profile","Convexity",2.51,2.50
"USTR10004","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",8.75,8.62
"USTR10004","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-2.64,-2.91
"USTR10004","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",4.31,4.19
"USTR10004","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.93,""
"USTR10004","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",83.33,""
"USTR10004","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",91.28,""
"USTR10004","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",80.57,""
"USTR10004","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",33.33,""
"USTR10004","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",19.36,""
"USTR10004","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",98.84,100.00
"USTR10004","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",14.51,13.82
"USTR10004","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",116.46,111.29
"USTR10004","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",14.51,13.82
"USTR10004","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",66.67,""
"USTR10004","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",17.43,""
"USTR10004","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",103.03,100.00
"USTR10004","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.57,1.52
"USTR10004","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.85,""
"USTR10004","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",22.43,19.51
"USTR10004","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",12.32,21.31
"USTR10004","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",49.85,59.18
"USTR10004","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",15.18,0.00
"USTR10004","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0.00,0.00
"USTR10004","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0.00,0.00
"USTR10004","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0.00,0.00
"USTR10004","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0.00,0.00
"USTR10004","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0.00,0.00
"USTR10004","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0.00,0.00
"USTR10004","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0.00,0.00
"USTR10004","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",0.19,0.41
"USTR10004","2020-12-31","N","USTR",2,"USTRCMaturityExposure",2022-01-03,8.86,8.44
"USTR10004","2020-12-31","N","USTR",3,"USTRCMaturityExposure",2022-03-05,10.39,7.81
"USTR10004","2020-12-31","N","USTR",4,"USTRCMaturityExposure",2022-05-07,14.48,8.11
"USTR10004","2020-12-31","N","USTR",5,"USTRCMaturityExposure",2022-07-10,10.14,13.08
"USTR10004","2020-12-31","N","USTR",6,"USTRCMaturityExposure",2022-10-20,11.78,23.34
"USTR10004","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20.00,43.94,38.82
"USTR10004","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",18.62,15.24
"USTR10004","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",2.33,0.00
"USTR10004","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.84,0.02
"USTR10004","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0.00,0.00
"USTR10004","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0.00,0.00
"USTR10004","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",30.67,58.67
"USTR10004","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",18.08,12.85
"USTR10004","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",23.61,13.23
"USTR10004","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0.00,0.00
"USTR10004","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",1.51,0.00
"USTR10004","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",3.05,0.00
"USTR10004","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0.00,0.00
"USTR10004","2020-12-31","N","USTR",13,"USTRSectorAllocation","CLO / Other",0.00,0.00
"USTR10004","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",1.08,0.00
"USTR10005","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR10005","2020-12-31","N","USTR",2,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR10006","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR10006","2020-12-31","N","USTR",2,"USTR Account Profile","Yield to Worst (%)",1.51,1.44
"USTR10006","2020-12-31","N","USTR",3,"USTR Account Profile","Number of Issues",137.00,1965.00
"USTR10006","2020-12-31","N","USTR",4,"USTR Account Profile","Benchmark Name","St. Peter's University RL PPA Inv Benchmark",""
"USTR10006","2020-12-31","N","USTR",5,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR10006","2020-12-31","N","USTR",6,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR10006","2020-12-31","N","USTR",7,"USTR Account Profile","Risk Controls","Exclusion of 144A securities|Max 5% allocation to individual non-Treasury issuers",""
"USTR10006","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration",9.00,9.27
"USTR10006","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value","$15,396,703.03","$47,572,961.99"
"USTR10006","2020-12-31","N","USTR",10,"USTR Account Profile","Inception Date",2016-03-31,""
"USTR10006","2020-12-31","N","USTR",11,"USTR Account Profile","Mandate","Liability Driven Investing",""
"USTR10006","2020-12-31","N","USTR",12,"USTR Account Profile","Convexity",1.57,1.55
"USTR10006","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",7.21,6.98
"USTR10006","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-2.44,-2.41
"USTR10006","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",4.13,3.96
"USTR10006","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.95,""
"USTR10006","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",83.92,""
"USTR10006","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",91.61,""
"USTR10006","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",34.04,""
"USTR10006","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",33.33,""
"USTR10006","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",6.83,""
"USTR10006","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",100.54,100.00
"USTR10006","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",11.99,11.46
"USTR10006","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",96.76,92.66
"USTR10006","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",11.99,11.46
"USTR10006","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",66.67,""
"USTR10006","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",9.58,""
"USTR10006","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",103.42,100.00
"USTR10006","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.56,1.53
"USTR10006","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",1.55,""
"USTR10006","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",18.73,10.53
"USTR10006","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",11.66,23.11
"USTR10006","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",48.59,66.36
"USTR10006","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",16.89,0.00
"USTR10006","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0.00,0.00
"USTR10006","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0.00,0.00
"USTR10006","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0.00,0.00
"USTR10006","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0.00,0.00
"USTR10006","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0.00,0.00
"USTR10006","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0.00,0.00
"USTR10006","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0.00,0.00
"USTR10006","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",1.33,0.92
"USTR10006","2020-12-31","N","USTR",2,"USTRCMaturityExposure",2022-01-03,21.11,17.44
"USTR10006","2020-12-31","N","USTR",3,"USTRCMaturityExposure",2022-03-05,12.34,12.56
"USTR10006","2020-12-31","N","USTR",4,"USTRCMaturityExposure",2022-05-07,12.88,10.92
"USTR10006","2020-12-31","N","USTR",5,"USTRCMaturityExposure",2022-07-10,6.93,14.98
"USTR10006","2020-12-31","N","USTR",6,"USTRCMaturityExposure",2022-10-20,13.29,21.15
"USTR10006","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20.00,28.00,22.03
"USTR10006","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",12.61,6.65
"USTR10006","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",1.91,0.00
"USTR10006","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.54,0.03
"USTR10006","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0.00,0.00
"USTR10006","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0.00,0.00
"USTR10006","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",35.76,64.89
"USTR10006","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",16.63,12.37
"USTR10006","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",24.69,16.06
"USTR10006","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0.00,0.00
"USTR10006","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0.00,0.00
"USTR10006","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",3.74,0.00
"USTR10006","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0.00,0.00
"USTR10006","2020-12-31","N","USTR",13,"USTRSectorAllocation","CLO / Other",0.00,0.00
"USTR10006","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0.00,0.00
"USTR100960","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR100960","2020-12-31","N","USTR",2,"USTR Account Profile","Yield to Worst (%)",4.96,""
"USTR100960","2020-12-31","N","USTR",3,"USTR Account Profile","Number of Issues",156.00,""
"USTR100960","2020-12-31","N","USTR",4,"USTR Account Profile","Benchmark Name","Barclays High Yield Index",""
"USTR100960","2020-12-31","N","USTR",5,"USTR Account Profile","Quality","Investment Grade and High Yield",""
"USTR100960","2020-12-31","N","USTR",6,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark|+/- 20% of by Quality Relative to the Benchmark"
"USTR100960","2020-12-31","N","USTR",7,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR100960","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration",4.55,""
"USTR100960","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value","$56,427,683.20",""
"USTR100960","2020-12-31","N","USTR",10,"USTR Account Profile","Inception Date",2018-01-31,""
